MelRozeVamp	10100279;12244026;20103712;485655;17818742;17214626;11852154;20289874;19132060;1722113;24273997;16380980;4861022;576894;4545009;5488478;413015;18565360;9138112;16385411;1843729;4525611;842135;14739333;14125836;18074780;15213962;22601131;20898728;14004600;21966232;13555545;2499119;20851709;20575751;11848761;14391588;22149703;5263670;23079430;11294457;11987646;22245259;7988353;5750809;20026072;7335808;827702;20734502;19343854
musesfool	19908913;19354213;6340507;20475353;15144383;16328606;20750648;17407151;13385661;231055;18362087;964046;23704306;8437474;22691257;22134226;319999;22352023;8364667;13110201;2278086;17619560;23604814;6110287;2058621;24359368;388552;1025077;7247062;15067583;3872695;4591416;18662752;5096267;19908367;14710517;3429311;3076142;12847278;4075633;18771700;518969;14741756;3274637;24186181;7270492;1028030;23308399;4828280;21321649
btaz2	11272212;1037591;23192296;238859;11689272;24406057;6204463;3706319;3575322;1957101;23231932;16958232;17946929;14698698;22133395;8384458;4663374;17004639;1061709;6656746;2358338;8424784;7787149;16649608;5212490;6543943;3823285;3729880;22824334;8920042;21555709;14439924;9092800;17663399;1013706;11358564;24117934;10369665;10882278;4479341;3227729;4130298;14277678;15836424;18749293;17369621;880014;19976440;1722380;2025573
randomcrazyness	11367378;10401504;12665526;226832;17589869;6054439;3537839;2589113;14633472;18047039;18726517;20047279;14123070;20372566;21021218;5127293;8777578;1817383;14529084;24594472;19323838;24738535;1251637;17926550;7619689;11403486;9217112;3526424;3917701;10659711;5289296;10057091;21748954;785100;8179601;23725543;4577901;831676;24450292;15870651;14843465;346088;1268677;16378244;2390675;477109;16443110;19444108;16872666;3107405
ariadneowl	2644346;19476865;16659233;20985917;8595805;21109835;4265511;19186216;12383043;5267384;8793523;5766091;14738361;259388;17685842;666828;13861038;12219738;4919755;3615081;22054222;11505696;3290516;8142091;24537838;1934640;1128934;15748860;523713;2303099;3532712;11487096;23470543;210593;21944731;11048979;7212065;8004847;3157580;14191017;15100763;24100399;15129533;20928920;21113285;18880330;13170714;20882717;12806811;15146690
Bibliognome	22832881;21759811;2378765;1850551;879272;9701579;14537874;14638662;6823024;1030026;6805582;2828417;11181522;23422885;11448342;4915558;164759;13938249;16158329;5124482;8573434;10479672;598243;17302409;7899685;17160449;3535817;4170336;10584345;4275261;23455144;18621592;23953384;24739375;18325616;20867144;736947;573863;533735;691514;8466439;3725842;19000567;22195534;17077220;1428631;12267213;8546104;5310806;17826740
Thallys	1059625;1323949;5296436;16501412;21793129;9483104;5134649;18296339;316012;5741113;16203371;18646942;19430725;18783061;5994667;1000526;15123650;2802080;4995343;16863859;22295893;8276855;15437883;15375012;10160282;316239;5396507;18836380;7027633;2128641;5038267;8882578;16064039;16794424;3885079;11599275;2269707;2659793;2171277;9487733;7359610;4768052;1850209;11318484;7800769;22779028;7224346;20183446;2447879;7075546
StellaStellarius	21517654;5517572;18538987;14944463;23030962;6206644;14600709;15733422;20682278;350651;7127522;8254060;16326377;1319356;11404248;11428485;1097325;5756611;22827733;23781838;2450519;13568724;3319025;470883;641299;15934829;8024209;21104183;3633240;257349;20153176;18443156;21402868;15790920;385208;14842857;1291441;1241005;8713144;10828413;7988353;14151174;2671910;7012549;11519466;3589647;5217419;9123325;2168910;20456699
OnlyOneQueenAri	141279;15610467;1372261;3926953;23783782;17077337;11915337;8963932;578544;844820;8053159;521986;161383;13777986;23960251;2273346;4224888;856045;21586444;23163778;16454051;407149;18763321;22739167;1867155;4074283;19381369;24068119;17612144;1810687;8125057;18458819;15770958;3568694;8038756;11705622;1374616;7079866;18565252;20356078;6908689;2422706;12105657;1577927;2370626;2295527;673310;5187428;12955398;18051608
ciaccona	784463;24464389;2152179;6096501;2304254;15469890;21759472;5644852;19835449;21651229;1010759;3587151;6129169;2678738;5576740;14799413;10577031;18862642;13816632;1688762;21352228;523202;14758496;14579700;484375;2142615;1720589;15455523;6155677;7343647;2159397;9503048;22212403;5483726;12553636;17668214;24201649;5004304;7726894;13373139;6848059;8170424;462971;24477334;21676522;2294165;7134746;5603254;3364433;11233983
kanra_senpai	15172058;6136962;2085027;691681;7525753;2639804;23958967;15580062;228937;13622883;19370014;19076983;4610607;1296469;771332;12422910;23434633;562698;16240718;1245322;507284;3193730;19390408;1924137;19456045;1094661;5941840;317580;19134334;7466952;14681121;21079136;14761280;6838042;474544;7791937;20188951;8790502;791320;19473403;6875656;3165575;18383837;22875670;7053478;18302276;20319334;2596631;3915508;5394542
avolley5005	16559669;12776532;4848575;14065320;21988504;537262;96313;18726685;20675549;18424269;8566546;20821832;14765558;4285125;11843430;553913;865395;10732590;6220273;592648;5001238;8231861;8757361;21205136;20750030;8109649;20741258;7617022;398760;2073066;5161190;16160984;8214443;20869106;607465;7174601;8193392;23926156;23633818;14691183;3341045;15073958;24234625;8352343;10179215;13165707;2342042;17689895;3585171;12672783
Templeton1936	1429573;5404055;15320919;4563402;18917755;21432022;23741944;19201639;1868106;20253802;18415079;11860200;8175715;24691891;23323915;319942;16927620;15289881;23204566;8398363;3571124;14076588;657216;6523330;18676921;5305259;17265575;1771579;4338557;20753192;2654405;15538245;18820282;24542917;18383048;23121232;16227239;21721936;13308945;3605556;23177053;14427498;7071106;14534148;18470401;14794109;24105925;8333023;3684078;4615605
sevenpoints	23776042;18907663;22146793;11269875;19271491;556515;19219354;17012874;483777;19002502;7953316;13921683;1174685;3571139;15578154;1011230;386167;6823027;3556967;11298534;17317538;17886608;4692560;19994023;23709484;16675708;9038453;16562912;512412;4023754;2486393;4173930;4365275;15913476;5630323;18605101;11627715;21943345;16988637;22062604;17085653;24398161;8740066;5353118;19225738;20328280;15695847;15460356;10409481;1738340
aphnxrising	13611663;13161339;10854207;14553534;12816144;3922195;12445416;16248383;15332058;4130556;20199721;5666470;4719515;16905285;17184464;7180514;7162475;4061782;8690293;14189352;2599268;14330316;6020179;21675142;22268320;19027123;18612037;6763384;956933;11217726;10070042;6458992;5324600;19248001;24450565;21060650;14843465;5167799;20195551;6909595;16865245;647629;15122138;1121576;14402226;732953;3209567;15825828;5716057;7361245
LoveYourself97	897258;500134;12458316;18769099;14741180;8685820;17911316;24652900;21861160;22859923;15777903;17932301;19339426;9686036;4330143;849651;19259311;15123026;9934628;18544783;3917839;18808060;4135623;20547179;10027208;1442353;811410;13006116;3070580;474955;9185077;17533820;19011940;15298308;2174337;1082744;9314861;6745645;11847588;5464415;21456847;17086952;1392190;1688555;18617875;361630;852805;20861531;8508997;4840520
Mialeigh1327	5212775;2292851;3993481;290533;19761652;4476710;22819078;780077;18830815;2561534;18714589;13901379;17671136;15950768;21508093;5935330;3973393;624829;16992780;483810;21617251;3722077;15292926;24141577;18712375;14031576;3528182;24851554;3279791;8477614;7600588;6423550;23423338;11281398;5636917;17623997;937721;15895707;215814;18158453;20703410;22967401;14064642;23829001;16843813;515179;704037;11211501;11945052;9457022
georgee5	13654257;820736;1499363;16303733;17595;4392377;643125;17025111;5731660;15241923;1089737;18485038;13084314;18531817;1057848;488513;22318582;5714446;10557062;14129037;15484593;4792604;7825261;13598487;16662109;22027417;9481352;7941118;401004;16025270;18282464;1059170;16320242;4894591;21110795;926166;2276493;21318775;12123954;16011149;5299127;4566789;10767822;18671428;4299525;599613;5218943;16662239;688609;16390667
pinkeye2018	17061548;18939298;14750312;7108345;16979661;4090687;21678139;2493317;5395052;8973025;5671822;9465713;23902744;1153881;18578524;23557567;6082584;975811;16359389;2846216;17707934;14058306;15430407;2178720;18015746;5071063;17140889;418437;16992555;3339077;4887133;22017406;11599041;13582287;14725986;2410811;818263;4368731;9104434;7423435;12308652;3462476;18722599;15972083;19476523;713544;11746527;22983418;19252465;311325
theruby13	16306991;10685643;13387761;2701043;8684689;262798;2772629;403083;13373817;5031217;14502345;6117616;16368281;17100302;1125737;21164174;5928076;16309499;14771219;23297311;6667798;7330510;20627336;16781428;2639987;16086179;24031552;14504301;5058415;15262374;14802791;365176;1602683;20280853;22046488;10579863;21193145;13842552;22537807;22862713;20482190;999476;5089169;589964;12384402;2171973;11022654;2568167;22721095;7006591
Bluesy_Deth	20245924;5282675;24269617;333887;18633796;3398801;7830475;3374141;21951343;6928186;18706267;8140699;853769;778708;7649266;23434960;14231697;4654203;24535270;520286;13684983;16786822;50311;1012492;609616;18551869;23376661;23595553;14670363;18559984;988241;20656964;18701548;1165196;13680690;507532;427016;415433;836304;940844;11285571;15070664;2555432;17735579;18903478;4852676;21835546;14344653;18934768;411599
Kim_alynne	845526;16611875;20482025;8452297;23157622;21374233;21176627;5564614;14196312;17047499;3430616;17965967;15926183;19887400;261201;24023914;3914275;49107;2303096;1892310;22302784;17492180;18707680;11840979;12969072;14391588;24307213;1562075;4495170;13509672;18160169;1236574;7802266;7893691;18945124;11713449;974766;11842212;15437559;24406663;3873862;15830496;1455364;596441;1823869;20250877;10461126;15949070;24239152;14452833
Skye007lex	272297;19281454;20182105;19712242;8820256;7567579;23588938;20770154;9160717;3539960;2784191;23480812;1028017;11813637;15739869;3563972;614418;707928;15328980;2728187;643073;17962973;14927147;19559839;7878622;4619430;6552136;12624792;23109328;333564;1226059;6040731;9467141;3299138;17603102;20037295;4944448;17456897;4353068;12601448;9394451;4896649;537343;1240276;13713792;5173727;2760053;16416338;22362865;24764185
AranwynNinaSong	23835187;16876140;17594777;23023345;899558;1599902;316493;23987005;668342;4490013;1066695;20975000;5934934;16457954;4355234;12385494;4439930;16780237;20296966;7264414;6653395;17384327;18228032;14817359;16970562;5377877;20982425;1160315;20434658;6893650;14455647;12821406;405816;10703697;3977272;390461;1851601;16115339;4314648;6077487;17115158;6434467;19040032;10139228;14063064;18269447;2735786;18150170;15806967;14986739
MariWollsch	19365718;6947815;20152801;22156510;7643389;17614301;4986538;2182398;6087232;17123561;4178553;16257209;4821554;19269391;646929;7620787;7823407;20563604;17411369;20074747;14895419;24154744;275307;21623386;18490735;15371403;1017406;679633;4246635;10670475;4121206;755886;16424123;241097;18496828;23037526;19904758;3318164;14462940;22343560;18003743;2583254;11457732;5618947;7775338;14454978;5671057;14079870;684505;17353058
EstelweNadia	8341717;18836443;21551860;4088149;4949224;20210398;11884599;19457677;13695582;22603156;11811162;24097042;5689318;18646498;420828;861714;23571100;5624473;3865657;11942544;15138056;22299685;14704488;18642328;23671873;1005173;6150610;7544563;2150730;23234914;1120047;13028205;18739771;489398;407304;20058019;1435954;20506097;22456987;13350096;17705519;11259945;12998622;13836885;13072818;16307156;13153593;578055;21243011;16703641
zero311	10769298;16606376;7542961;1523663;16459715;16118498;1855663;1501418;2462963;5696494;18729328;4861796;433199;23805667;4506234;19467820;19089733;12798591;489401;11517630;12870909;9411926;18096671;2327273;584406;2735399;1122020;8741383;19314484;1072317;16607018;4527747;18695269;7400869;5631187;12123954;466568;3958588;6199639;15854631;12601456;21684325;17724101;3960052;18201137;304488;751271;24534820;4810427;23253841
devil4y	9052963;931880;19032145;15149030;23780383;359960;5530802;3620400;7190420;9135307;8437474;9640937;12182496;15667812;8395891;14364264;20928392;13355319;21720016;4541361;17849909;22730857;10902864;11221236;4640409;18094979;5221796;23336881;5900713;2131545;2772353;14308203;22670689;5561266;11455965;13332828;656140;14898024;15256653;11290509;5575603;5936290;4985056;3068480;14875880;5525915;20835353;12837816;3584463;16860736
ZombieLove	14402391;4154319;4327461;24322546;6238441;3384722;31166;22071589;17676311;22972909;18481231;536706;23496616;19205236;7392730;1968129;22258300;14332968;19851691;7076278;6572647;5660437;13293132;14865116;2550065;13872180;21755668;212423;16528613;9174190;22675906;17109068;19389697;1119232;17362133;10397067;211620;8900623;492690;5935123;881653;3491870;16768702;15844719;4083862;15661464;16459205;455924;828347;22379506
betheflame	3355136;2457044;6725296;4104319;23272156;21884827;986655;9083989;3454580;15952844;22380184;20226037;838576;15091862;17216792;12944244;15336300;2200989;10831299;20983187;5210519;20361799;7514386;3693329;16855759;19972801;6463249;6761764;19244098;21422029;5595532;3429551;20853710;18452108;2712758;8340517;13047318;24370477;15164948;6684226;15572304;13694544;20590580;704663;7534369;3494195;20654084;4921843;22150360;2195139
Syrenslure	641764;8874802;3222806;21750754;2017734;7828897;18939922;669938;440560;512360;18805231;6307261;14488119;470456;1566908;14806329;310522;16369946;1938936;17003202;5580307;15334779;23717260;429799;24197860;10550944;14924780;605836;4066723;1450135;844145;5202422;24327211;3957631;22772404;21060071;15401145;17400155;13838184;7142180;17060153;3538343;3223649;1582109;14706071;6671635;23532847;5254412;9610568;5820361
ThEcAtIsMyShRiNk	10955388;12843015;4311135;532995;23908045;19206763;20339320;11195802;10940934;8138045;262876;23712910;4076020;19130035;21301958;9348053;9690887;3371606;20316754;3628164;783285;2816822;1331128;280121;17534303;13077363;14021793;1216531;17991245;21764317;4251462;6469873;7194065;322332;2785148;15525048;20257855;16734057;17631926;11963985;2766950;269840;19399702;17891309;6875851;2641775;1411762;23941648;12810405;18228797
Tricia95	876270;952754;976100;649030;3792337;1682060;1287478;5326952;15871074;12943491;4596504;1320151;260779;8155849;644647;4541166;3519236;15281751;18135689;9601670;10498065;23775937;15782283;21753427;822879;19017997;248735;17319809;3451934;11596470;4071952;9873368;62211;5450798;4199451;18525736;17372069;3877051;15629169;20054638;6957229;670183;2377988;285304;10573437;1904613;18664867;24011773;8816260;18758491
LeafyGreen	12169692;4676207;2554226;15869022;24377548;15840219;8346793;724881;499051;18066173;827915;17699321;23449831;14112075;19322770;344978;17556368;13753611;17618738;2647856;3717175;5946961;14070708;15823098;17281253;642892;12940215;9468650;18481138;2548970;23607091;8233814;12222180;6166879;16310633;2032632;667514;20241436;1100763;6032914;3494648;5139470;8929303;5191427;12220935;17145950;704578;5230202;7088788;8868796
CallMeBombshell	1967976;6461227;1061662;10192229;16038971;15697302;2056827;588957;20612672;4393277;4166172;19716688;19352809;14996117;13557285;4018405;14856027;23070751;13034187;5393357;19515466;3171314;969882;19904521;1344736;14780073;18954754;1177201;24377548;21101849;10730391;11175975;15412050;7835329;11990235;2249769;11214309;13198539;24849637;11191053;20901470;23942506;266494;6364159;8518444;20694596;10989342;20062393;954882;9067333
jedi_harkness	585957;23458678;15601191;393944;1358695;4288587;4876210;19732621;561758;1795123;1042107;5282009;7276480;1134433;16800025;23221348;19384009;23883442;8880166;15684705;15885078;19295881;5659864;456787;23772796;23162395;9082894;22423870;7900333;20453360;5595613;23825092;6095800;21608134;531008;3165995;8018887;20678156;20182000;11510376;4715507;9769121;1656077;14852099;17883296;14560089;4814555;4049182;4140696;1473070
professional4yearold	412256;13775286;11782323;14738312;1106782;17683310;17205893;16859773;1075107;12875013;24388777;9579026;14763102;9341477;958225;10863153;8408389;20361049;24131728;14356122;13741674;1998135;20225746;8952925;23415148;4159644;21120065;6611581;14667636;14939927;20387440;4038394;19853305;19750780;10529451;13047615;7137170;15237858;1083493;16813546;11157030;2781179;76330;4249032;4715003;21171098;2375798;22888621;2649278;14931608
aether17	1935504;21097190;6099271;18265073;3934288;19083874;3632487;12294888;20184589;7950478;1079561;5930361;20843279;2790410;14988044;2281803;591303;6405316;19033138;314117;20087389;650276;7859845;14626320;14289126;4792724;21577711;14599635;16203728;523463;20130001;12023466;13531512;3734836;7599328;277621;20275708;18835969;1710950;17176709;22740115;12997122;16450913;13819068;1042690;20780159;1295479;7062226;4503216;3148682
LiliaNox	24058132;1108485;4957123;1450912;2730686;1394599;21609574;23131921;16861210;430562;4047148;14710299;7066957;3081731;15416370;6174226;14476374;469625;3693329;7324618;9956927;14568789;3649491;19018846;13743846;7011481;646299;20494187;4982206;7159649;15256074;15852474;14965157;22721494;15405447;23483053;4891246;15807462;11967834;9722315;19899319;740599;22417963;2574647;18679522;9093139;374884;19001725;10552592;12621920
xchanierulzx	3087839;12733383;2770133;17258096;2348279;10951362;12224400;8857327;2264553;7675486;15547176;12038685;7277284;19266457;19260184;18951082;11441229;5449223;13697733;8885182;1764145;1031704;10534098;18119657;390871;8436247;10542648;12120948;19739296;2158281;255264;85750;3683079;18616840;7708576;5201921;14732093;5939938;14452002;15968222;14244258;1129292;2233551;6740902;11935785;24702856;4262301;24835108;14436612;19852393
franticreader	705041;16366697;5473283;8675500;19465801;1274500;20201686;20556638;7077820;13302126;664927;21504148;15653757;16380434;5331647;20957048;18183311;3852400;23466097;3729775;262725;7100773;13102809;790393;5455256;2069454;2464049;1766407;3580662;6572359;12826635;15159350;1139283;23691736;7833697;660916;8141548;24378286;700301;8162623;2688143;603986;255730;21967249;2214063;16909794;19241419;15004517;4851032;21085064
stars28	5138951;5505278;10599426;22520671;15185423;19881271;8458876;8309296;20696915;15057947;8504305;870571;17136032;13002354;7998325;6489664;13904619;2037096;24131683;5406248;2614376;5537420;13255620;23670595;1522256;1561997;491373;6333319;9058309;9427766;18780055;13877787;3498719;15728943;2200191;17712710;15821967;19221307;11467125;15240222;24656506;18777067;16536746;14454531;3274055;10098746;4118697;11047116;18715105;16848910
Samalie	18552265;22645936;4988428;20972975;1728050;220125;15225204;19833391;14246934;12958191;8430724;7753126;14318070;6413281;16417976;3171794;14912027;21987574;19404397;19016071;14007714;5071588;15140891;6702625;7082824;16526243;495083;3375194;22583983;7648894;22637365;569583;2476502;860364;16056197;21214904;3574591;22173775;6923431;10415352;537269;1074140;1802551;309810;18981202;6021588;23039299;11017560;19242916;21017885
somekittylovesme	23954026;13948116;3733816;12316137;4901887;16229297;18987517;21083303;9817214;18829888;17162570;11154258;20924924;21586786;6920350;600658;17369471;323111;8597029;8408773;2612804;2331845;23695930;434951;772031;6729592;6406891;5545352;24922078;646827;15062624;20958050;2059134;2029407;16182086;15424716;76224;4197012;7227994;403508;7837027;520523;7515295;3722233;369972;823247;5788600;15079427;457508;17114246
Laughc10	4513272;416015;9096487;602121;581329;1318264;10565859;20216812;9763478;13906605;24705754;5766349;3408557;6261379;9000457;1566473;606926;13064790;7851193;20442527;15169295;16529765;11076273;2574215;20773322;11149923;3676527;3333800;359692;10370703;825319;16694380;2462264;9509423;23462566;2441921;18699718;915729;15738012;4501518;17302193;14196609;14577048;14813939;5245367;14063400;343798;19195792;6991660;13649382
nakasawa_ryuuko	24184621;19120228;14744334;18601138;19719739;21562012;2264649;311235;5478893;22430311;4841258;1726526;20102470;18084470;2305100;1734947;8888671;455074;442740;2722415;20499503;17956742;23804761;15195476;21973570;6490600;1557143;7586902;3402254;19131652;22625932;8007460;1281850;11875080;19053913;12553636;602249;5715637;13678920;14743247;2554853;2384003;14437314;18063830;8816041;21852025;3923485;2024973;6919681;13567005
Polyglot17	2054661;2283072;11094450;8314705;344334;23741089;11129496;1141469;788076;23146303;1547609;6145927;5473343;24678319;2384708;1111510;12563752;12745614;1110344;21947416;15304140;3112559;926492;21079814;50254;17515646;21891229;20896868;6080121;2264703;14970956;1281967;4517259;15015854;21259604;19232470;16217681;824766;20786987;23373790;17332838;877718;21303797;2906249;9447299;2277852;754963;21798253;4637889;6223894
EmilyF	16163459;13433028;17259962;1069042;3488894;22206694;12138276;403853;19050337;17245661;2039541;21262100;1688660;3470135;6071215;1928301;4299048;19135501;3105326;22537750;907591;23024719;328228;2132382;14809322;12982848;7879942;6155854;13050978;823240;4196334;21148586;23609644;21407362;4119078;21171176;17280728;24068701;8045521;16797847;7556128;22994356;19465339;441959;9790331;2283102;3761128;7093645;6916099;23899972
jennifercharter	8924947;2061216;10705815;10851948;7162508;4880707;4418246;8330464;16333037;20081632;22065934;2835602;16419770;454957;19879039;16086827;14848581;22497853;525925;2504888;892516;5691046;572766;12672885;907893;1440796;16991208;3139673;4382189;14511096;578841;5141759;23120035;20021350;2383112;19057615;1214182;9235808;8062645;17667932;18123605;3961444;19968232;20416166;5411672;9060868;608223;4284465;23217787;10495641
K9_DFTBA	17167724;24090961;18871684;1188873;17065865;5657410;21846493;9598706;7978963;23988781;17178887;14574114;7903795;11461458;24659878;14995823;2747591;5500439;3871804;8820571;20474912;2349326;430599;1180374;2522735;21875638;13475874;22623547;20341567;15151448;3641277;6967531;461493;20408224;6234265;5585620;29473;538314;644627;19129831;9768665;932026;1069101;457712;8051119;12068946;5317847;21754051;17205395;23676757
glows	21149789;4343708;13985592;7376146;17208242;17952524;1357636;16382333;18198818;12598256;20622560;16095641;21888607;3151517;508453;5230721;5463152;12784623;663868;259388;3634590;2702726;21578662;8838469;3307553;7242505;4465958;10888515;3806500;16663789;14934981;23528170;4866896;3904138;17641571;18745921;8263216;1086909;15305706;6250555;20002558;16919313;14439549;21554092;372234;23589013;9779657;16903944;20071030;1821196
legokocka	5412881;11181393;863723;17317439;22791484;3534764;1555067;17818310;20490947;5600425;18690703;24494167;9555905;14687622;625161;2703470;6926290;18862027;21185939;6210064;14446887;3791173;21224858;20318359;6450448;13893081;23010520;10363080;19375642;7636792;316033;6527773;1022793;3914554;14470062;20461193;751821;2343005;18738754;12791379;18014330;5104916;16834330;3375671;24369595;22732594;1035966;11513883;1528295;3757840
Gloomy_Days	6828151;6917461;3460463;7316107;16321823;18726409;19763500;22759132;4548420;6711379;2799407;4101897;21204320;11511696;1833823;1668803;6314065;15022541;16310483;7440214;1612553;3429143;17282417;8946043;13883646;2247549;13599663;18465655;5271050;13909104;10668489;7091092;16721070;3547958;18908095;1774024;6156859;8671960;3336743;18113735;15044237;19270729;12167547;5882866;3501155;711323;992251;6093718;4207578;656140
